Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.721087583,-6.275998993,-10.30172745,-1.701511688,12.1823189
3.731101583,-7.398215332,-11.96491882,-0.516575775,14.07692165
3.741114583,-7.927514648,-13.08084824,0.312849426,15.29875661
3.751128583,-8.224646759,-13.7980069,0.166304169,16.06416713
3.761141583,-7.866890717,-13.78348709,0.41074585,15.87580543
3.771154583,-6.451583862,-12.62803986,0.541124725,14.19095278
3.781168583,-4.87221817,-11.05271576,0.108524323,12.07943761
3.791181583,-3.867657166,-9.924362183,-0.426612854,10.65991253
3.801195583,-3.427722015,-9.420060883,-0.907263336,10.0652845
3.811208583,-3.107388153,-9.325307922,-1.235530701,9.906753509
3.821222583,-2.985691223,-9.181906128,-1.45796814,9.76460052
3.831235583,-3.173700256,-9.047485657,-1.50826355,9.705886305
3.841249583,-3.44703186,-9.089548187,-1.247954865,9.800984963
3.851262583,-3.624263306,-9.032965851,-0.791853333,9.765080044
3.861276583,-3.789220276,-9.044940948,-0.404009857,9.814905554
3.871289583,-3.880979462,-9.047186279,-0.177081757,9.846062111
3.881303583,-3.884122925,-9.056017914,-0.106877747,9.854404812
3.891316583,-3.805835724,-9.131910095,-0.126187592,9.8940432
3.901329583,-3.688479767,-9.259594574,-0.281564484,9.971171106
3.911343583,-3.564687195,-9.436826019,-0.563578033,10.10338064
3.921356583,-3.414699097,-9.577683105,-0.934207306,10.21101987
3.931370583,-3.239114227,-9.59355011,-1.489253082,10.23454637
3.941383583,-3.059038696,-9.545949097,-2.080074463,10.2376546
3.951397583,-2.908751221,-9.464368744,-2.540666656,10.22203974
3.961410583,-2.854563904,-9.399852905,-2.839894409,10.22598504
3.971424583,-2.9077034,-9.355245667,-2.847079468,10.20202049
3.981437583,-3.023861847,-9.321715393,-2.720891876,10.17061311
3.991451583,-3.210972748,-9.233548737,-2.569257202,10.10791031
4.001464583,-3.505859528,-9.09044632,-2.394570465,10.03300718
4.011477583,-3.729943542,-8.942553864,-2.272574158,9.952202858
4.021491583,-3.924389191,-8.770262146,-2.197131042,9.856252505
4.031504583,-4.037553864,-8.580007782,-2.178869019,9.729637452
4.041518583,-4.092789001,-8.379724274,-2.21853653,9.586063063
4.051531583,-4.164789276,-8.215815125,-2.34607132,9.505216384
4.061545583,-4.229754181,-8.06418045,-2.502945099,9.443863666
4.071558583,-4.364324341,-7.938142548,-2.592458954,9.422434796
4.081572583,-4.53990921,-7.774532776,-2.592159576,9.368747344
4.091585583,-4.710853729,-7.619006195,-2.524949341,9.306812958
4.101598583,-4.931794281,-7.434290314,-2.509681091,9.267673197
4.111612583,-5.203479309,-7.225773926,-2.619103546,9.281579021
4.121625583,-5.423521729,-7.013365631,-2.813549194,9.30150227
4.131639583,-5.549559631,-6.818021851,-2.959046631,9.275720512
4.141652583,-5.440286865,-6.684499512,-3.097808075,9.158366108
4.151666583,-5.162614288,-6.636299744,-3.183729401,8.990505741
4.161679583,-4.919669495,-6.700665894,-3.248245239,8.924862379
4.171693583,-4.764891357,-6.922504578,-3.298690338,9.028101529
